track_id,timestamp,lat,lon,cls,confidence,priority_hint,relevant_prob,relevant,engage
T2,2026-04-01T16:37:30Z,59.899826,25.037262,uav,0.484,2,4.1077728929820784e-07,0,0
T3,2026-04-01T16:37:30Z,59.87613,27.552597,small_boat,0.531,4,3.00513575529865e-16,0,0
T0,2026-04-01T16:38:00Z,59.812113,24.878687,merchant_vessel,0.649,2,0.8501597308817298,1,0
T1,2026-04-01T16:38:00Z,59.864873,27.58079,unknown,0.453,2,9.539895684410097e-09,0,0
T2,2026-04-01T16:38:00Z,59.899827,25.037449,uav,0.491,2,9.60700789322766e-07,0,0
T3,2026-04-01T16:38:00Z,59.87613,27.552532,small_boat,0.555,4,5.5328017276493365e-15,0,0
T0,2026-04-01T16:38:30Z,59.812117,24.878772,merchant_vessel,0.562,2,0.00014719375657361018,0,0
T1,2026-04-01T16:38:30Z,59.864874,27.580753,unknown,0.407,2,3.5876083386923144e-11,0,0
T2,2026-04-01T16:38:30Z,59.899833,25.037643,uav,0.626,2,0.9262032798019544,1,0
T3,2026-04-01T16:38:30Z,59.876131,27.55247,small_boat,0.584,4,1.868893969532351e-13,0,0
T0,2026-04-01T16:39:00Z,59.812122,24.878852,merchant_vessel,0.671,2,0.9879440134607591,1,0
T1,2026-04-01T16:39:00Z,59.864875,27.580709,unknown,0.47,2,7.510046865024718e-08,0,0
T2,2026-04-01T16:39:00Z,59.899834,25.037845,uav,0.625,2,0.9174660801914664,1,0
T3,2026-04-01T16:39:00Z,59.876133,27.552403,small_boat,0.625,4,2.7087238010554235e-11,0,0
T0,2026-04-01T16:39:30Z,59.812129,24.878945,merchant_vessel,0.562,2,0.00014719375657361018,0,0
T1,2026-04-01T16:39:30Z,59.864875,27.580671,unknown,0.201,2,4.968130671772649e-22,0,0
T2,2026-04-01T16:39:30Z,59.899841,25.038075,uav,0.558,2,0.003257287734558529,0,0
T3,2026-04-01T16:39:30Z,59.876134,27.55235,small_boat,0.512,4,2.9946193632752337e-17,0,0
T0,2026-04-01T16:40:00Z,59.812133,24.879014,merchant_vessel,0.519,2,7.968003102176967e-07,0,0
T1,2026-04-01T16:40:00Z,59.864875,27.580634,unknown,0.424,2,2.8242560933581017e-10,0,0
T2,2026-04-01T16:40:00Z,59.899848,25.03826,uav,0.546,2,0.0007610302367004873,0,0
T3,2026-04-01T16:40:00Z,59.876137,27.552286,small_boat,0.489,4,1.8364213188504395e-18,0,0
T0,2026-04-01T16:40:30Z,59.812136,24.879089,merchant_vessel,0.733,2,0.9999934182464569,1,0
T1,2026-04-01T16:40:30Z,59.864875,27.580599,unknown,0.39,2,4.557282754688395e-12,0,0
T2,2026-04-01T16:40:30Z,59.899853,25.03845,uav,0.564,2,0.006723777707972724,0,0
T3,2026-04-01T16:40:30Z,59.876136,27.552215,small_boat,0.695,4,1.3261244517643087e-07,0,0
T0,2026-04-01T16:41:00Z,59.81214,24.879163,merchant_vessel,0.702,2,0.999716675335199,1,0
T1,2026-04-01T16:41:00Z,59.864875,27.580559,unknown,0.417,2,1.207597242977507e-10,0,0
T2,2026-04-01T16:41:00Z,59.899855,25.038649,uav,0.528,2,8.568101020166919e-05,0,0
T3,2026-04-01T16:41:00Z,59.876136,27.552148,small_boat,0.494,4,3.3692316354578974e-18,0,0
T0,2026-04-01T16:41:30Z,59.812144,24.879229,merchant_vessel,0.452,2,2.3424231431932583e-10,0,0
T1,2026-04-01T16:41:30Z,59.864875,27.580523,unknown,0.478,2,1.9830618701842714e-07,0,0
T2,2026-04-01T16:41:30Z,59.899862,25.03883,uav,0.564,2,0.006723777707972724,0,0
T3,2026-04-01T16:41:30Z,59.876137,27.552077,small_boat,0.572,4,4.3555615667354074e-14,0,0
T0,2026-04-01T16:42:00Z,59.812148,24.879317,merchant_vessel,0.609,2,0.04232731627604244,0,0
T1,2026-04-01T16:42:00Z,59.864875,27.580487,unknown,0.251,2,2.1467350670871984e-19,0,0
T2,2026-04-01T16:42:00Z,59.89986,25.03902,uav,0.649,2,0.9951376680026163,1,0
T3,2026-04-01T16:42:00Z,59.876135,27.552013,small_boat,0.478,4,4.832184733322444e-19,0,0
T0,2026-04-01T16:42:30Z,59.812152,24.87939,merchant_vessel,0.475,2,3.819747464503653e-09,0,0
T1,2026-04-01T16:42:30Z,59.864877,27.580449,unknown,0.392,2,5.809374748547954e-12,0,0
T2,2026-04-01T16:42:30Z,59.899867,25.039226,uav,0.413,2,7.431479388782687e-11,0,0
T3,2026-04-01T16:42:30Z,59.876134,27.551959,small_boat,0.581,4,1.2985226704905647e-13,0,0
T0,2026-04-01T16:43:00Z,59.812159,24.87947,merchant_vessel,0.587,2,0.0030508373351126644,0,0
T1,2026-04-01T16:43:00Z,59.864879,27.580404,unknown,0.422,2,2.2155454152908494e-10,0,0
T2,2026-04-01T16:43:00Z,59.899868,25.039425,uav,0.653,2,0.9970021444648366,1,0
T3,2026-04-01T16:43:00Z,59.876136,27.551911,small_boat,0.531,4,3.00513575529865e-16,0,0
T0,2026-04-01T16:43:30Z,59.812164,24.879543,merchant_vessel,0.6,2,0.014608547760450726,0,0
T1,2026-04-01T16:43:30Z,59.864879,27.58037,unknown,0.402,2,1.955448942017402e-11,0,0
T2,2026-04-01T16:43:30Z,59.89987,25.039631,uav,0.519,2,2.8741135959000092e-05,0,0
T3,2026-04-01T16:43:30Z,59.876139,27.551845,small_boat,0.654,4,9.149645733967513e-10,0,0
T0,2026-04-01T16:44:00Z,59.812167,24.879625,merchant_vessel,0.644,2,0.7556521675911319,1,0
T1,2026-04-01T16:44:00Z,59.86488,27.580321,unknown,0.353,2,5.109433476281061e-14,0,0
T2,2026-04-01T16:44:00Z,59.899874,25.039815,uav,0.518,2,2.5456204252903146e-05,0,0
T3,2026-04-01T16:44:00Z,59.876139,27.551781,small_boat,0.67,4,6.3795730902160865e-09,0,0
T0,2026-04-01T16:44:30Z,59.812173,24.879691,merchant_vessel,0.564,2,0.00018762696083139834,0,0
T1,2026-04-01T16:44:30Z,59.86488,27.580285,unknown,0.309,2,2.4493878628565736e-16,0,0
T2,2026-04-01T16:44:30Z,59.899877,25.040002,uav,0.495,2,1.5611143721306186e-06,0,0
T3,2026-04-01T16:44:30Z,59.876139,27.551723,small_boat,0.656,4,1.166346784541558e-09,0,0
T0,2026-04-01T16:45:00Z,59.812179,24.87978,merchant_vessel,0.593,2,0.0062990059226011455,0,0
T1,2026-04-01T16:45:00Z,59.864881,27.580247,unknown,0.391,2,5.145382722119107e-12,0,0
T2,2026-04-01T16:45:00Z,59.899888,25.04023,uav,0.526,2,6.721546087247568e-05,0,0
T3,2026-04-01T16:45:00Z,59.87614,27.55166,small_boat,0.5,4,6.979127343936547e-18,0,0
T0,2026-04-01T16:45:30Z,59.812182,24.879848,merchant_vessel,0.514,2,4.3430127854141874e-07,0,0
T1,2026-04-01T16:45:30Z,59.864881,27.580215,unknown,0.397,2,1.0658299914093582e-11,0,0
T2,2026-04-01T16:45:30Z,59.899895,25.040429,uav,0.535,2,0.00020036263163896416,0,0
T3,2026-04-01T16:45:30Z,59.876139,27.551591,small_boat,0.45,4,1.6151604895831422e-20,0,0
T0,2026-04-01T16:46:00Z,59.812186,24.879921,merchant_vessel,0.535,2,5.555648603784002e-06,0,0
T1,2026-04-01T16:46:00Z,59.864883,27.580174,unknown,0.382,2,1.7258867896556957e-12,0,0
T2,2026-04-01T16:46:00Z,59.899897,25.040643,uav,0.545,2,0.0006741056719815131,0,0
T3,2026-04-01T16:46:00Z,59.876139,27.551538,small_boat,0.467,4,1.2714952204743208e-19,0,0
T0,2026-04-01T16:46:30Z,59.812191,24.879998,merchant_vessel,0.459,2,5.478318928643625e-10,0,0
T1,2026-04-01T16:46:30Z,59.864882,27.580135,unknown,0.274,2,3.500642436314906e-18,0,0
T2,2026-04-01T16:46:30Z,59.899904,25.040832,uav,0.593,2,0.1861026292230436,0,0
T3,2026-04-01T16:46:30Z,59.876141,27.551477,small_boat,0.539,4,7.93519797198918e-16,0,0
T0,2026-04-01T16:47:00Z,59.812193,24.880073,merchant_vessel,0.445,2,1.0015747991767544e-10,0,0
T1,2026-04-01T16:47:00Z,59.864884,27.580091,unknown,0.421,2,1.9623160139631585e-10,0,0
T2,2026-04-01T16:47:00Z,59.899902,25.041027,uav,0.519,2,2.8741135959000092e-05,0,0
T3,2026-04-01T16:47:00Z,59.876141,27.551421,small_boat,0.529,4,2.357440162820618e-16,0,0
T0,2026-04-01T16:47:30Z,59.812196,24.880143,merchant_vessel,0.513,2,3.8466211984075004e-07,0,0
T1,2026-04-01T16:47:30Z,59.864883,27.580052,unknown,0.362,2,1.5232743472128543e-13,0,0
T2,2026-04-01T16:47:30Z,59.899909,25.041205,uav,0.536,2,0.00022621281651670505,0,0
T3,2026-04-01T16:47:30Z,59.876143,27.551353,small_boat,0.615,4,8.047252634727955e-12,0,0
T0,2026-04-01T16:48:00Z,59.812201,24.88022,merchant_vessel,0.638,2,0.5988676626658134,1,0
T1,2026-04-01T16:48:00Z,59.864884,27.580016,unknown,0.459,2,1.976122551152008e-08,0,0
T2,2026-04-01T16:48:00Z,59.899914,25.04139,uav,0.501,2,3.2337336689204692e-06,0,0
T3,2026-04-01T16:48:00Z,59.876143,27.551301,small_boat,0.679,4,1.9019407839982077e-08,0,0
T0,2026-04-01T16:48:30Z,59.812203,24.88029,merchant_vessel,0.54,2,1.0192748276371417e-05,0,0
T1,2026-04-01T16:48:30Z,59.864884,27.579969,unknown,0.348,2,2.7849294967858727e-14,0,0
T2,2026-04-01T16:48:30Z,59.899919,25.041574,uav,0.652,2,0.9966165915472325,1,0
T3,2026-04-01T16:48:30Z,59.876145,27.551237,small_boat,0.469,4,1.6208325496444177e-19,0,0
T0,2026-04-01T16:49:00Z,59.81221,24.880372,merchant_vessel,0.468,2,1.6332500891802283e-09,0,0
T1,2026-04-01T16:49:00Z,59.864884,27.579929,unknown,0.364,2,1.941786806779998e-13,0,0
T2,2026-04-01T16:49:00Z,59.89992,25.041791,uav,0.662,2,0.9989924388114311,1,0
T3,2026-04-01T16:49:00Z,59.876147,27.551183,small_boat,0.725,4,5.057471083105993e-06,0,0
T0,2026-04-01T16:49:30Z,59.812217,24.880446,merchant_vessel,0.464,2,1.0050920911018504e-09,0,0
T1,2026-04-01T16:49:30Z,59.864886,27.579892,unknown,0.361,2,1.349169204336542e-13,0,0
T2,2026-04-01T16:49:30Z,59.899925,25.04198,uav,0.439,2,1.7441334283282188e-09,0,0
T3,2026-04-01T16:49:30Z,59.876148,27.551116,small_boat,0.743,4,4.494970454494263e-05,0,0
T0,2026-04-01T16:50:00Z,59.81222,24.880529,merchant_vessel,0.555,2,6.29425047328562e-05,0,0
T1,2026-04-01T16:50:00Z,59.864886,27.579857,unknown,0.25,2,1.9013704574508947e-19,0,0
T2,2026-04-01T16:50:00Z,59.89993,25.0422,uav,0.621,2,0.8724629715087967,1,0
T3,2026-04-01T16:50:00Z,59.876149,27.551054,small_boat,0.481,4,6.95470407487099e-19,0,0
T0,2026-04-01T16:50:30Z,59.812226,24.880609,merchant_vessel,0.647,2,0.8165443091420428,1,0
T1,2026-04-01T16:50:30Z,59.864887,27.579821,unknown,0.491,2,9.60700789322766e-07,0,0
T2,2026-04-01T16:50:30Z,59.899931,25.042408,uav,0.59,2,0.13709203265965186,0,0
T3,2026-04-01T16:50:30Z,59.87615,27.550981,small_boat,0.631,4,5.610931628332476e-11,0,0
T0,2026-04-01T16:51:00Z,59.812231,24.880686,merchant_vessel,0.478,2,5.497557456485108e-09,0,0
T1,2026-04-01T16:51:00Z,59.864886,27.579778,unknown,0.42,2,1.738029882876322e-10,0,0
T2,2026-04-01T16:51:00Z,59.899931,25.042619,uav,0.503,2,4.122183116685855e-06,0,0
T3,2026-04-01T16:51:00Z,59.876151,27.550925,small_boat,0.551,4,3.404852258353798e-15,0,0
T0,2026-04-01T16:51:30Z,59.812233,24.880755,merchant_vessel,0.511,2,3.0175608672923016e-07,0,0
T1,2026-04-01T16:51:30Z,59.864886,27.579743,unknown,0.46,2,2.2311336278407843e-08,0,0
T2,2026-04-01T16:51:30Z,59.89993,25.042777,uav,0.472,2,9.573396707291155e-08,0,0
T3,2026-04-01T16:51:30Z,59.876151,27.550862,small_boat,0.734,4,1.5077677012950317e-05,0,0
T0,2026-04-01T16:52:00Z,59.812239,24.880833,merchant_vessel,0.551,2,3.873536918396464e-05,0,0
T1,2026-04-01T16:52:00Z,59.864887,27.579703,unknown,0.395,2,8.36112120413423e-12,0,0
T2,2026-04-01T16:52:00Z,59.899938,25.042979,uav,0.517,2,2.254671118728314e-05,0,0
T3,2026-04-01T16:52:00Z,59.876152,27.550797,small_boat,0.629,4,4.4016099932619817e-11,0,0
T0,2026-04-01T16:52:30Z,59.812244,24.880911,merchant_vessel,0.67,2,0.9864093783596785,1,0
T1,2026-04-01T16:52:30Z,59.864887,27.579671,unknown,0.458,2,1.7502583831397408e-08,0,0
T2,2026-04-01T16:52:30Z,59.899933,25.043218,uav,0.549,2,0.0010949439468462034,0,0
T3,2026-04-01T16:52:30Z,59.876153,27.550733,small_boat,0.677,4,1.4920163263766317e-08,0,0
T0,2026-04-01T16:53:00Z,59.812248,24.880991,merchant_vessel,0.612,2,0.05980748618500538,0,0
T1,2026-04-01T16:53:00Z,59.864886,27.57963,unknown,0.334,2,5.091553150788712e-15,0,0
T2,2026-04-01T16:53:00Z,59.89994,25.043409,uav,0.412,2,6.582086248900296e-11,0,0
T3,2026-04-01T16:53:00Z,59.876154,27.550675,small_boat,0.583,4,1.6552856643826814e-13,0,0
T0,2026-04-01T16:53:30Z,59.812252,24.881074,merchant_vessel,0.554,2,5.574878886012936e-05,0,0
T1,2026-04-01T16:53:30Z,59.864887,27.579595,unknown,0.352,2,4.5254423869328594e-14,0,0
T2,2026-04-01T16:53:30Z,59.899943,25.043602,uav,0.486,2,5.236363576413079e-07,0,0
T3,2026-04-01T16:53:30Z,59.876154,27.550617,small_boat,0.552,4,3.844235463223955e-15,0,0
T0,2026-04-01T16:54:00Z,59.812257,24.881156,merchant_vessel,0.698,2,0.9995396858505718,1,0
T1,2026-04-01T16:54:00Z,59.864889,27.579552,unknown,0.405,2,2.8143726855788452e-11,0,0
T2,2026-04-01T16:54:00Z,59.899949,25.043815,uav,0.611,2,0.6702202809556842,1,0
T3,2026-04-01T16:54:00Z,59.876154,27.550559,small_boat,0.697,4,1.6904708435974877e-07,0,0
T0,2026-04-01T16:54:30Z,59.81226,24.881225,merchant_vessel,0.504,2,1.2902508456195775e-07,0,0
T1,2026-04-01T16:54:30Z,59.86489,27.579509,unknown,0.402,2,1.955448942017402e-11,0,0
T2,2026-04-01T16:54:30Z,59.899952,25.044042,uav,0.723,2,0.9999993858213367,1,0
T3,2026-04-01T16:54:30Z,59.876153,27.550493,small_boat,0.58,4,1.1501058895688916e-13,0,0
T0,2026-04-01T16:55:00Z,59.812265,24.881301,merchant_vessel,0.442,2,6.959022845411442e-11,0,0
T1,2026-04-01T16:55:00Z,59.86489,27.579468,unknown,0.158,2,2.688992131169845e-24,0,0
T2,2026-04-01T16:55:00Z,59.899958,25.044237,uav,0.476,2,1.5556534807783753e-07,0,0
T3,2026-04-01T16:55:00Z,59.876153,27.550451,small_boat,0.561,4,1.1460811248369022e-14,0,0
T0,2026-04-01T16:55:30Z,59.812269,24.881374,merchant_vessel,0.686,2,0.9980278613080418,1,0
T1,2026-04-01T16:55:30Z,59.864891,27.579427,unknown,0.449,2,5.870793331049474e-09,0,0
T2,2026-04-01T16:55:30Z,59.89996,25.044419,uav,0.624,2,0.9077974134123219,1,0
T3,2026-04-01T16:55:30Z,59.876153,27.550393,small_boat,0.617,4,1.0258197432063017e-11,0,0
T0,2026-04-01T16:56:00Z,59.812275,24.88144,merchant_vessel,0.521,2,1.015717223977318e-06,0,0
T1,2026-04-01T16:56:00Z,59.864891,27.579387,unknown,0.442,2,2.5102376091238674e-09,0,0
T2,2026-04-01T16:56:00Z,59.899966,25.044602,uav,0.586,2,0.08906149136315973,0,0
T3,2026-04-01T16:56:00Z,59.876154,27.550336,small_boat,0.426,4,8.772728134348166e-22,0,0
T0,2026-04-01T16:56:30Z,59.812277,24.88152,merchant_vessel,0.492,2,3.007001810883041e-08,0,0
T1,2026-04-01T16:56:30Z,59.864892,27.579344,unknown,0.219,2,4.4157427920357e-21,0,0
T2,2026-04-01T16:56:30Z,59.899972,25.044786,uav,0.519,2,2.8741135959000092e-05,0,0
T3,2026-04-01T16:56:30Z,59.876157,27.550273,small_boat,0.46,4,5.43666746817546e-20,0,0
T0,2026-04-01T16:57:00Z,59.812283,24.881594,merchant_vessel,0.473,2,2.996478969773416e-09,0,0
T1,2026-04-01T16:57:00Z,59.864892,27.579305,unknown,0.215,2,2.7174210387184545e-21,0,0
T2,2026-04-01T16:57:00Z,59.89998,25.044988,uav,0.545,2,0.0006741056719815131,0,0
T3,2026-04-01T16:57:00Z,59.876158,27.550204,small_boat,0.589,4,3.4288083136638526e-13,0,0
T0,2026-04-01T16:57:30Z,59.812287,24.881667,merchant_vessel,0.62,2,0.14381382609446394,0,0
T1,2026-04-01T16:57:30Z,59.864892,27.579264,unknown,0.377,2,9.407056674563675e-13,0,0
T2,2026-04-01T16:57:30Z,59.899985,25.045163,uav,0.601,2,0.37647189898597544,0,0
T3,2026-04-01T16:57:30Z,59.876159,27.550137,small_boat,0.693,4,1.0403054595220443e-07,0,0
T0,2026-04-01T16:58:00Z,59.812293,24.881749,merchant_vessel,0.477,2,4.869205102542472e-09,0,0
T1,2026-04-01T16:58:00Z,59.864893,27.57922,unknown,0.504,2,4.654132658630991e-06,0,0
T2,2026-04-01T16:58:00Z,59.899994,25.045408,uav,0.442,2,2.5102376091238674e-09,0,0
T3,2026-04-01T16:58:00Z,59.87616,27.550094,small_boat,0.627,4,3.452932920248604e-11,0,0
T0,2026-04-01T16:58:30Z,59.812299,24.881827,merchant_vessel,0.568,2,0.00030485347917340804,0,0
T1,2026-04-01T16:58:30Z,59.864894,27.57918,unknown,0.382,2,1.7258867896556957e-12,0,0
T2,2026-04-01T16:58:30Z,59.899998,25.045624,uav,0.639,2,0.9838194259563325,1,0
T3,2026-04-01T16:58:30Z,59.87616,27.550029,small_boat,0.686,4,4.448145061399898e-08,0,0
T0,2026-04-01T16:59:00Z,59.812304,24.881914,merchant_vessel,0.597,2,0.010195593472361217,0,0
T1,2026-04-01T16:59:00Z,59.864893,27.579135,unknown,0.459,2,1.976122551152008e-08,0,0
T2,2026-04-01T16:59:00Z,59.899998,25.045816,uav,0.554,2,0.0020070292512372454,0,0
T3,2026-04-01T16:59:00Z,59.87616,27.549975,small_boat,0.656,4,1.166346784541558e-09,0,0
T0,2026-04-01T16:59:30Z,59.812309,24.88199,merchant_vessel,0.524,2,1.4618666203281793e-06,0,0
T1,2026-04-01T16:59:30Z,59.864895,27.579094,unknown,0.189,2,1.1578505450421012e-22,0,0
T2,2026-04-01T16:59:30Z,59.900001,25.046075,uav,0.591,2,0.15209253675915277,0,0
T3,2026-04-01T16:59:30Z,59.876161,27.549916,small_boat,0.59,4,3.8712829561527275e-13,0,0
T0,2026-04-01T17:00:00Z,59.812315,24.882059,merchant_vessel,0.67,2,0.9864093783596785,1,0
T1,2026-04-01T17:00:00Z,59.864895,27.579061,unknown,0.33,2,3.1333105897067267e-15,0,0
T2,2026-04-01T17:00:00Z,59.899998,25.046258,uav,0.468,2,5.891409850496572e-08,0,0
T3,2026-04-01T17:00:00Z,59.876162,27.549862,small_boat,0.513,4,3.3810635768160207e-17,0,0
T0,2026-04-01T17:00:30Z,59.812319,24.882137,merchant_vessel,0.594,2,0.007106092348087842,0,0
T1,2026-04-01T17:00:30Z,59.864895,27.579023,unknown,0.411,2,5.829775892713197e-11,0,0
T2,2026-04-01T17:00:30Z,59.900003,25.046457,uav,0.663,2,0.999107496890564,1,0
T3,2026-04-01T17:00:30Z,59.876164,27.549802,small_boat,0.673,4,9.181777040967706e-09,0,0
T0,2026-04-01T17:01:00Z,59.812323,24.882225,merchant_vessel,0.575,2,0.0007126821960575048,0,0
T1,2026-04-01T17:01:00Z,59.864895,27.578984,unknown,0.187,2,9.08299524443517e-23,0,0
T2,2026-04-01T17:01:00Z,59.900005,25.046674,uav,0.611,2,0.6702202809556842,1,0
T3,2026-04-01T17:01:00Z,59.876165,27.549741,small_boat,0.465,4,9.974504127793565e-20,0,0
T0,2026-04-01T17:01:30Z,59.812331,24.882293,merchant_vessel,0.564,2,0.00018762696083139834,0,0
T1,2026-04-01T17:01:30Z,59.864895,27.578948,unknown,0.387,2,3.166436977849132e-12,0,0
T2,2026-04-01T17:01:30Z,59.900013,25.046867,uav,0.748,2,0.9999999704537574,1,0
T3,2026-04-01T17:01:30Z,59.876165,27.54968,small_boat,0.521,4,8.927852524003818e-17,0,0
T0,2026-04-01T17:02:00Z,59.812335,24.882369,merchant_vessel,0.679,2,0.9953998254573233,1,0
T1,2026-04-01T17:02:00Z,59.864897,27.57891,unknown,0.325,2,1.7078310392675722e-15,0,0
T2,2026-04-01T17:02:00Z,59.900013,25.047078,uav,0.64,2,0.9856422582404287,1,0
T3,2026-04-01T17:02:00Z,59.876166,27.549611,small_boat,0.574,4,5.552231613353126e-14,0,0
T0,2026-04-01T17:02:30Z,59.812339,24.882428,merchant_vessel,0.662,2,0.9648960234058067,1,0
T1,2026-04-01T17:02:30Z,59.864897,27.578868,unknown,0.496,2,1.762569875909875e-06,0,0
T2,2026-04-01T17:02:30Z,59.900019,25.047272,uav,0.507,2,6.698429588673675e-06,0,0
T3,2026-04-01T17:02:30Z,59.876167,27.549557,small_boat,0.598,4,1.0222299145213496e-12,0,0
T0,2026-04-01T17:03:00Z,59.812345,24.88251,merchant_vessel,0.57,2,0.0003885779920260944,0,0
T1,2026-04-01T17:03:00Z,59.864897,27.578837,unknown,0.368,2,3.155356116530041e-13,0,0
T2,2026-04-01T17:03:00Z,59.900022,25.047452,uav,0.524,2,5.272930592986689e-05,0,0
T3,2026-04-01T17:03:00Z,59.876167,27.549485,small_boat,0.601,4,1.4712406384110543e-12,0,0
T0,2026-04-01T17:03:30Z,59.81235,24.882579,merchant_vessel,0.597,2,0.010195593472361217,0,0
T1,2026-04-01T17:03:30Z,59.864898,27.578799,unknown,0.387,2,3.166436977849132e-12,0,0
T2,2026-04-01T17:03:30Z,59.900022,25.047644,uav,0.52,2,3.244994964048738e-05,0,0
T3,2026-04-01T17:03:30Z,59.876168,27.549424,small_boat,0.593,4,5.571729732198721e-13,0,0
T0,2026-04-01T17:04:00Z,59.812354,24.882662,merchant_vessel,0.612,2,0.05980748618500538,0,0
T1,2026-04-01T17:04:00Z,59.864897,27.578762,unknown,0.246,2,1.170091721101545e-19,0,0
T2,2026-04-01T17:04:00Z,59.900019,25.047812,uav,0.367,2,2.7947095077959e-13,0,0
T3,2026-04-01T17:04:00Z,59.876168,27.549356,small_boat,0.67,4,6.3795730902160865e-09,0,0
T0,2026-04-01T17:04:30Z,59.812358,24.882722,merchant_vessel,0.691,2,0.9989241078501376,1,0
T1,2026-04-01T17:04:30Z,59.864897,27.57872,unknown,0.204,2,7.150363765938149e-22,0,0
T2,2026-04-01T17:04:30Z,59.900018,25.047988,uav,0.517,2,2.254671118728314e-05,0,0
T3,2026-04-01T17:04:30Z,59.876169,27.549295,small_boat,0.471,4,2.066148666297641e-19,0,0
T0,2026-04-01T17:05:00Z,59.812364,24.882803,merchant_vessel,0.598,2,0.011496170405216548,0,0
T1,2026-04-01T17:05:00Z,59.864897,27.578683,unknown,0.326,2,1.9282201247467086e-15,0,0
T2,2026-04-01T17:05:00Z,59.90002,25.048203,uav,0.547,2,0.0008591539119187889,0,0
T3,2026-04-01T17:05:00Z,59.87617,27.549228,small_boat,0.579,4,1.018652648337152e-13,0,0
T0,2026-04-01T17:05:30Z,59.812367,24.882877,merchant_vessel,0.598,2,0.011496170405216548,0,0
T1,2026-04-01T17:05:30Z,59.864896,27.578647,unknown,0.448,2,5.199781370364149e-09,0,0
T2,2026-04-01T17:05:30Z,59.900023,25.04839,uav,0.733,2,0.9999998175357341,1,0
T3,2026-04-01T17:05:30Z,59.876172,27.549162,small_boat,0.532,4,3.3929370691422957e-16,0,0
T0,2026-04-01T17:06:00Z,59.812372,24.882963,merchant_vessel,0.604,2,0.02352376157394932,0,0
T1,2026-04-01T17:06:00Z,59.864896,27.5786,unknown,0.361,2,1.349169204336542e-13,0,0
T2,2026-04-01T17:06:00Z,59.900023,25.048574,uav,0.5,2,2.864129827728766e-06,0,0
T3,2026-04-01T17:06:00Z,59.876171,27.549095,small_boat,0.619,4,1.3076588909486599e-11,0,0
T0,2026-04-01T17:06:30Z,59.812376,24.883036,merchant_vessel,0.574,2,0.0006312764361665112,0,0
T1,2026-04-01T17:06:30Z,59.864896,27.578563,unknown,0.292,2,3.1114190883663885e-17,0,0
T2,2026-04-01T17:06:30Z,59.900031,25.048793,uav,0.523,2,4.670280478971892e-05,0,0
T3,2026-04-01T17:06:30Z,59.876174,27.549031,small_boat,0.574,4,5.552231613353126e-14,0,0
T0,2026-04-01T17:07:00Z,59.81238,24.883112,merchant_vessel,0.409,2,1.267832474127893e-12,0,0
T1,2026-04-01T17:07:00Z,59.864896,27.578529,unknown,0.303,2,1.1824623148928184e-16,0,0
T2,2026-04-01T17:07:00Z,59.900031,25.048962,uav,0.565,2,0.007584874362866001,0,0
T3,2026-04-01T17:07:00Z,59.876174,27.548969,small_boat,0.581,4,1.2985226704905647e-13,0,0
T0,2026-04-01T17:07:30Z,59.812385,24.883194,merchant_vessel,0.61,2,0.04752987839761602,0,0
T1,2026-04-01T17:07:30Z,59.864897,27.578493,unknown,0.451,2,7.483766163353984e-09,0,0
T2,2026-04-01T17:07:30Z,59.900029,25.04919,uav,0.567,2,0.009648675947384703,0,0
T3,2026-04-01T17:07:30Z,59.876175,27.548908,small_boat,0.43,4,1.4255468870589792e-21,0,0
T0,2026-04-01T17:08:00Z,59.81239,24.883261,merchant_vessel,0.566,2,0.00023916425666743849,0,0
T1,2026-04-01T17:08:00Z,59.864898,27.578449,unknown,0.305,2,1.50733827217315e-16,0,0
T2,2026-04-01T17:08:00Z,59.900035,25.049408,uav,0.599,2,0.32141059598183364,0,0
T3,2026-04-01T17:08:00Z,59.876177,27.548842,small_boat,0.535,4,4.883272176624828e-16,0,0
T0,2026-04-01T17:08:30Z,59.812398,24.883346,merchant_vessel,0.678,2,0.9948092718659898,1,0
T1,2026-04-01T17:08:30Z,59.864898,27.57841,unknown,0.197,2,3.05735715289558e-22,0,0
T2,2026-04-01T17:08:30Z,59.900033,25.049602,uav,0.51,2,9.64066174204385e-06,0,0
T3,2026-04-01T17:08:30Z,59.876178,27.548776,small_boat,0.66,4,1.8952850256609608e-09,0,0
T0,2026-04-01T17:09:00Z,59.812404,24.883424,merchant_vessel,0.579,2,0.001157575560806235,0,0
T1,2026-04-01T17:09:00Z,59.864899,27.578365,unknown,0.351,2,4.0081995181106976e-14,0,0
T2,2026-04-01T17:09:00Z,59.900032,25.04985,uav,0.61,2,0.6428621163840184,1,0
T3,2026-04-01T17:09:00Z,59.87618,27.548713,small_boat,0.636,4,1.0294221784311246e-10,0,0
T0,2026-04-01T17:09:30Z,59.812407,24.883485,merchant_vessel,0.562,2,0.00014719375657361018,0,0
T1,2026-04-01T17:09:30Z,59.864899,27.578328,unknown,0.235,2,3.0788682821615753e-20,0,0
T2,2026-04-01T17:09:30Z,59.900031,25.050016,uav,0.581,2,0.05059348162484424,0,0
T3,2026-04-01T17:09:30Z,59.87618,27.548667,small_boat,0.645,4,3.06901421422907e-10,0,0
T0,2026-04-01T17:10:00Z,59.81241,24.883561,merchant_vessel,0.659,2,0.9502439343402237,1,0
